data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,state_code,state,region,data_fimSE
2023-07-23,202330,93.0,93,93.0,93,TO,Tocantins,Norte,2023-07-29
2023-07-16,202329,127.0,127,127.0,127,TO,Tocantins,Norte,2023-07-22
2023-07-09,202328,126.0,126,126.0,126,TO,Tocantins,Norte,2023-07-15
2023-07-02,202327,125.0,125,125.0,125,TO,Tocantins,Norte,2023-07-08
2023-06-25,202326,157.0,157,157.0,157,TO,Tocantins,Norte,2023-07-01
2023-06-18,202325,173.0,173,173.0,173,TO,Tocantins,Norte,2023-06-24
2023-06-11,202324,207.0,207,207.0,207,TO,Tocantins,Norte,2023-06-17
2023-06-04,202323,204.0,204,204.0,204,TO,Tocantins,Norte,2023-06-10
2023-05-28,202322,255.0,255,255.0,255,TO,Tocantins,Norte,2023-06-03
2023-05-21,202321,280.0,280,280.0,280,TO,Tocantins,Norte,2023-05-27
2023-05-14,202320,302.0,302,302.0,302,TO,Tocantins,Norte,2023-05-20
2023-05-07,202319,289.0,289,289.0,289,TO,Tocantins,Norte,2023-05-13
2023-04-30,202318,359.0,359,359.0,359,TO,Tocantins,Norte,2023-05-06
2023-04-23,202317,331.0,331,331.0,331,TO,Tocantins,Norte,2023-04-29
2023-04-16,202316,394.0,394,394.0,394,TO,Tocantins,Norte,2023-04-22
2023-04-09,202315,526.0,526,526.0,526,TO,Tocantins,Norte,2023-04-15
2023-04-02,202314,519.0,519,519.0,519,TO,Tocantins,Norte,2023-04-08
2023-03-26,202313,631.0,631,631.0,631,TO,Tocantins,Norte,2023-04-01
2023-03-19,202312,577.0,577,577.0,577,TO,Tocantins,Norte,2023-03-25
2023-03-12,202311,379.0,379,379.0,379,TO,Tocantins,Norte,2023-03-18
2023-03-05,202310,337.0,337,337.0,337,TO,Tocantins,Norte,2023-03-11
2023-02-26,202309,313.0,313,313.0,313,TO,Tocantins,Norte,2023-03-04
2023-02-19,202308,268.0,268,268.0,268,TO,Tocantins,Norte,2023-02-25
2023-02-12,202307,233.0,233,233.0,233,TO,Tocantins,Norte,2023-02-18
2023-02-05,202306,232.0,232,232.0,232,TO,Tocantins,Norte,2023-02-11
2023-01-29,202305,206.0,206,206.0,206,TO,Tocantins,Norte,2023-02-04
2023-01-22,202304,186.0,186,186.0,186,TO,Tocantins,Norte,2023-01-28
2023-01-15,202303,193.0,193,193.0,193,TO,Tocantins,Norte,2023-01-21
2023-01-08,202302,179.0,179,179.0,179,TO,Tocantins,Norte,2023-01-14
2023-01-01,202301,172.0,172,172.0,172,TO,Tocantins,Norte,2023-01-07
2022-12-25,202252,62.0,62,62.0,62,TO,Tocantins,Norte,2022-12-31
2022-12-18,202251,33.0,33,33.0,33,TO,Tocantins,Norte,2022-12-24
2022-12-11,202250,94.0,94,94.0,94,TO,Tocantins,Norte,2022-12-17
2022-12-04,202249,143.0,143,143.0,143,TO,Tocantins,Norte,2022-12-10
2022-11-27,202248,140.0,140,140.0,140,TO,Tocantins,Norte,2022-12-03
2022-11-20,202247,169.0,169,169.0,169,TO,Tocantins,Norte,2022-11-26
2022-11-13,202246,132.0,132,132.0,132,TO,Tocantins,Norte,2022-11-19
2022-11-06,202245,110.0,110,110.0,110,TO,Tocantins,Norte,2022-11-12
2022-10-30,202244,69.0,69,69.0,69,TO,Tocantins,Norte,2022-11-05
2022-10-23,202243,89.0,89,89.0,89,TO,Tocantins,Norte,2022-10-29
2022-10-16,202242,64.0,64,64.0,64,TO,Tocantins,Norte,2022-10-22
2022-10-09,202241,79.0,79,79.0,79,TO,Tocantins,Norte,2022-10-15
2022-10-02,202240,73.0,73,73.0,73,TO,Tocantins,Norte,2022-10-08
2022-09-25,202239,94.0,94,94.0,94,TO,Tocantins,Norte,2022-10-01
2022-09-18,202238,69.0,69,69.0,69,TO,Tocantins,Norte,2022-09-24
2022-09-11,202237,86.0,86,86.0,86,TO,Tocantins,Norte,2022-09-17
2022-09-04,202236,64.0,64,64.0,64,TO,Tocantins,Norte,2022-09-10
2022-08-28,202235,92.0,92,92.0,92,TO,Tocantins,Norte,2022-09-03
2022-08-21,202234,111.0,111,111.0,111,TO,Tocantins,Norte,2022-08-27
2022-08-14,202233,155.0,155,155.0,155,TO,Tocantins,Norte,2022-08-20
2022-08-07,202232,190.0,190,190.0,190,TO,Tocantins,Norte,2022-08-13
2022-07-31,202231,173.0,173,173.0,173,TO,Tocantins,Norte,2022-08-06
2022-07-24,202230,196.0,196,196.0,196,TO,Tocantins,Norte,2022-07-30
2022-07-17,202229,195.0,195,195.0,195,TO,Tocantins,Norte,2022-07-23
2022-07-10,202228,271.0,271,271.0,271,TO,Tocantins,Norte,2022-07-16
2022-07-03,202227,306.0,306,306.0,306,TO,Tocantins,Norte,2022-07-09
2022-06-26,202226,371.0,371,371.0,371,TO,Tocantins,Norte,2022-07-02
2022-06-19,202225,451.0,451,451.0,451,TO,Tocantins,Norte,2022-06-25
2022-06-12,202224,479.0,479,479.0,479,TO,Tocantins,Norte,2022-06-18
2022-06-05,202223,608.0,608,608.0,608,TO,Tocantins,Norte,2022-06-11
2022-05-29,202222,782.0,782,782.0,782,TO,Tocantins,Norte,2022-06-04
2022-05-22,202221,703.0,703,703.0,703,TO,Tocantins,Norte,2022-05-28
2022-05-15,202220,773.0,773,773.0,773,TO,Tocantins,Norte,2022-05-21
2022-05-08,202219,925.0,925,925.0,925,TO,Tocantins,Norte,2022-05-14
2022-05-01,202218,866.0,866,866.0,866,TO,Tocantins,Norte,2022-05-07
2022-04-24,202217,857.0,857,857.0,857,TO,Tocantins,Norte,2022-04-30
2022-04-17,202216,882.0,882,882.0,882,TO,Tocantins,Norte,2022-04-23
2022-04-10,202215,754.0,754,754.0,754,TO,Tocantins,Norte,2022-04-16
2022-04-03,202214,756.0,756,756.0,756,TO,Tocantins,Norte,2022-04-09
2022-03-27,202213,688.0,688,688.0,688,TO,Tocantins,Norte,2022-04-02
2022-03-20,202212,595.0,595,595.0,595,TO,Tocantins,Norte,2022-03-26
2022-03-13,202211,613.0,613,613.0,613,TO,Tocantins,Norte,2022-03-19
2022-03-06,202210,592.0,592,592.0,592,TO,Tocantins,Norte,2022-03-12
2022-02-27,202209,545.0,545,545.0,545,TO,Tocantins,Norte,2022-03-05
2022-02-20,202208,542.0,542,542.0,542,TO,Tocantins,Norte,2022-02-26
2022-02-13,202207,695.0,695,695.0,695,TO,Tocantins,Norte,2022-02-19
2022-02-06,202206,798.0,798,798.0,798,TO,Tocantins,Norte,2022-02-12
2022-01-30,202205,892.0,892,892.0,892,TO,Tocantins,Norte,2022-02-05
2022-01-23,202204,901.0,901,901.0,901,TO,Tocantins,Norte,2022-01-29
2022-01-16,202203,946.0,946,946.0,946,TO,Tocantins,Norte,2022-01-22
2022-01-09,202202,1030.0,1030,1030.0,1030,TO,Tocantins,Norte,2022-01-15
2022-01-02,202201,1248.0,1248,1248.0,1248,TO,Tocantins,Norte,2022-01-08
