CD_MUN,SIGLA_UF,NM_MUN,NM_MUN_NORM,lat,long
4322103,RS,Tucunduva,TUCUNDUVA,-27.639358389178682,-54.4309926111385
4322152,RS,Tunas,TUNAS,-29.114087512029613,-52.89279070080303
4322186,RS,Tupanci do Sul,TUPANCI DO SUL,-27.930164693810138,-51.537599543625255
4322202,RS,Tupanciretã,TUPANCIRETA,-29.020515185359546,-54.00349665613918
4322251,RS,Tupandi,TUPANDI,-29.474018597416688,-51.42690147133908
4322301,RS,Tuparendi,TUPARENDI,-27.706511272511644,-54.554608136400276
4322327,RS,Turuçu,TURUCU,-31.475100207689763,-52.15607687996331
4322343,RS,Ubiretama,UBIRETAMA,-28.03815349416011,-54.646549059670946
4322350,RS,União da Serra,UNIAO DA SERRA,-28.772499074225333,-52.02152921744975
4322376,RS,Unistalda,UNISTALDA,-29.068503466422165,-55.158783017756335
4322400,RS,Uruguaiana,URUGUAIANA,-29.84058986842111,-56.729402214859874
4322509,RS,Vacaria,VACARIA,-28.370367786228854,-50.923753885347985
4322525,RS,Vale Verde,VALE VERDE,-29.830786939740573,-52.1124448109587
4322533,RS,Vale do Sol,VALE DO SOL,-29.583666234533084,-52.68954069293956
4322541,RS,Vale Real,VALE REAL,-29.36276167151677,-51.248395891589965
4322558,RS,Vanini,VANINI,-28.49029767482313,-51.83513878407686
4322608,RS,Venâncio Aires,VENANCIO AIRES,-29.57858443682309,-52.19494881159448
4322707,RS,Vera Cruz,VERA CRUZ,-29.713166598386415,-52.53865230089957
4322806,RS,Veranópolis,VERANOPOLIS,-28.96340327342104,-51.55156862757913
4322855,RS,Vespasiano Corrêa,VESPASIANO CORREA,-29.066781572761077,-51.86048029271575
4322905,RS,Viadutos,VIADUTOS,-27.572266634227187,-51.993713173353825
4323002,RS,Viamão,VIAMAO,-30.16700824664627,-50.86937273921075
4323101,RS,Vicente Dutra,VICENTE DUTRA,-27.171078835421437,-53.38793076440676
4323200,RS,Victor Graeff,VICTOR GRAEFF,-28.550139376742834,-52.68526342588411
4323309,RS,Vila Flores,VILA FLORES,-28.858850069081626,-51.55288191106256
4323358,RS,Vila Lângaro,VILA LANGARO,-28.128164382282236,-52.14241421767388
4323408,RS,Vila Maria,VILA MARIA,-28.557805805475457,-52.15176923129324
4323457,RS,Vila Nova do Sul,VILA NOVA DO SUL,-30.34599399313266,-53.878918582582806
4323507,RS,Vista Alegre,VISTA ALEGRE,-27.324839323770558,-53.51029204119361
4323606,RS,Vista Alegre do Prata,VISTA ALEGRE DO PRATA,-28.820750145244954,-51.78218911429647
4323705,RS,Vista Gaúcha,VISTA GAUCHA,-27.26575590142449,-53.70075084362712
4323754,RS,Vitória das Missões,VITORIA DAS MISSOES,-28.3817226826845,-54.46364989663515
4323770,RS,Westfália,WESTFALIA,-29.406384804086596,-51.742940133619065
4323804,RS,Xangri-lá,XANGRILA,-29.807916836987214,-50.06969567431853
5000203,MS,Água Clara,AGUA CLARA,-19.962822259095592,-52.92669219902518
5000252,MS,Alcinópolis,ALCINOPOLIS,-18.20915243858662,-53.74919234629438
5000609,MS,Amambai,AMAMBAI,-23.157808380882923,-54.96817302423952
5000708,MS,Anastácio,ANASTACIO,-20.696244345511367,-55.77206893118039
5000807,MS,Anaurilândia,ANAURILANDIA,-22.111456778578383,-52.804842437279106
5000856,MS,Angélica,ANGELICA,-22.06244379708487,-53.86580244798122
5000906,MS,Antônio João,ANTONIO JOAO,-22.205723908532605,-55.96955206232127
5001003,MS,Aparecida do Taboado,APARECIDA DO TABOADO,-20.075609521405276,-51.290203981880126
5001102,MS,Aquidauana,AQUIDAUANA,-19.746211026290627,-55.8769901395838
5001243,MS,Aral Moreira,ARAL MOREIRA,-22.907687830102184,-55.450186643028495
5001508,MS,Bandeirantes,BANDEIRANTES,-19.805630940858528,-54.305523001584845
5001904,MS,Bataguassu,BATAGUASSU,-21.805730068953817,-52.57244147005198
5002001,MS,Batayporã,BATAYPORA,-22.390816129983477,-53.177601597637924
5002100,MS,Bela Vista,BELA VISTA,-21.93458602725416,-56.53843080711425
5002159,MS,Bodoquena,BODOQUENA,-20.54877219061091,-56.69947333796302
5002209,MS,Bonito,BONITO,-21.033261028011374,-56.4828142484379
5002308,MS,Brasilândia,BRASILANDIA,-21.075948424062062,-52.43400741464085
5002407,MS,Caarapó,CAARAPO,-22.58831193050993,-54.80275729341967
5002605,MS,Camapuã,CAMAPUA,-19.341925452864384,-53.869515631198404
5002704,MS,Campo Grande,CAMPO GRANDE,-20.913584324068836,-54.249463761092784
5002803,MS,Caracol,CARACOL,-21.94082780820634,-57.08947575300458
5002902,MS,Cassilândia,CASSILANDIA,-19.095344375009905,-52.17992289295961
5002951,MS,Chapadão do Sul,CHAPADAO DO SUL,-18.994523109858452,-52.69802122356782
5003108,MS,Corguinho,CORGUINHO,-19.80755298237024,-55.057314814083256
5003157,MS,Coronel Sapucaia,CORONEL SAPUCAIA,-23.347730267171876,-55.38308227731614
5003207,MS,Corumbá,CORUMBA,-18.722350676799117,-56.72225875212622
5003256,MS,Costa Rica,COSTA RICA,-18.518791665845644,-53.20312945222725
5003306,MS,Coxim,COXIM,-18.281195622714073,-54.67391314854298
5003454,MS,Deodápolis,DEODAPOLIS,-22.156090701767937,-54.152081945173165
5003488,MS,Dois Irmãos do Buriti,DOIS IRMAOS DO BURITI,-20.600437498490795,-55.362432865263365
5003504,MS,Douradina,DOURADINA,-22.013982488841048,-54.58777569588524
5003702,MS,Dourados,DOURADOS,-22.14486423594786,-54.83888266082311
5003751,MS,Eldorado,ELDORADO,-23.738238985680656,-54.22509102151979
5003801,MS,Fátima do Sul,FATIMA DO SUL,-22.33732680894784,-54.43972716964782
5003900,MS,Figueirão,FIGUEIRAO,-18.74444977553895,-53.86235135495614
5004007,MS,Glória de Dourados,GLORIA DE DOURADOS,-22.4272452117537,-54.192489903211275
5004106,MS,Guia Lopes da Laguna,GUIA LOPES DA LAGUNA,-21.541640452886394,-55.996141681588206
5004304,MS,Iguatemi,IGUATEMI,-23.434204067990912,-54.538300665234964
5004403,MS,Inocência,INOCENCIA,-19.657600278453746,-52.0218251264218
5004502,MS,Itaporã,ITAPORA,-22.005378838039285,-54.8734925582129
5004601,MS,Itaquiraí,ITAQUIRAI,-23.34156835601545,-54.119166794762045
5004700,MS,Ivinhema,IVINHEMA,-22.371478960065843,-53.79914278111572
5004809,MS,Japorã,JAPORA,-23.81076611137492,-54.538068962300784
5004908,MS,Jaraguari,JARAGUARI,-20.227233640575374,-54.34829736377279
5005004,MS,Jardim,JARDIM,-21.58199526082878,-56.35182256185899
5005103,MS,Jateí,JATEI,-22.70672578519577,-53.957309263739894
5005152,MS,Juti,JUTI,-22.776282664919545,-54.488889159357655
5005202,MS,Ladário,LADARIO,-19.10306305939502,-57.56881438096324
5005251,MS,Laguna Carapã,LAGUNA CARAPA,-22.67751560084584,-55.13209522834356
5005400,MS,Maracaju,MARACAJU,-21.543352940926074,-55.396829430271296
5005608,MS,Miranda,MIRANDA,-20.12120789308237,-56.59623666126691
5005681,MS,Mundo Novo,MUNDO NOVO,-23.94269857443609,-54.27418076078941
5005707,MS,Naviraí,NAVIRAI,-23.022538054290077,-54.02566574147533
5005806,MS,Nioaque,NIOAQUE,-21.100815475273098,-55.90145882090216
5006002,MS,Nova Alvorada do Sul,NOVA ALVORADA DO SUL,-21.491011652241106,-54.21644430023522
5006200,MS,Nova Andradina,NOVA ANDRADINA,-21.925581603825304,-53.4219677580568
5006259,MS,Novo Horizonte do Sul,NOVO HORIZONTE DO SUL,-22.603032924612823,-53.78187166586984
5006275,MS,Paraíso das Águas,PARAISO DAS AGUAS,-19.22818563445239,-53.13033527953715
5006309,MS,Paranaíba,PARANAIBA,-19.527438128027015,-51.39613800483892
5006358,MS,Paranhos,PARANHOS,-23.711215949102503,-55.35596437179586
5006408,MS,Pedro Gomes,PEDRO GOMES,-17.914309892227546,-54.339153208572654
5006606,MS,Ponta Porã,PONTA PORA,-22.202299207071228,-55.58355266102501
5006903,MS,Porto Murtinho,PORTO MURTINHO,-21.22600405518229,-57.3841370222895
5007109,MS,Ribas do Rio Pardo,RIBAS DO RIO PARDO,-20.59663648731956,-53.54418981643585
5007208,MS,Rio Brilhante,RIO BRILHANTE,-21.69613998070712,-54.557812573136786
5007307,MS,Rio Negro,RIO NEGRO,-19.446903752997773,-54.96296002113689
5007406,MS,Rio Verde de Mato Grosso,RIO VERDE DE MATO GROSSO,-18.81361624997252,-55.04286977029949
5007505,MS,Rochedo,ROCHEDO,-19.978714119044053,-54.73551358468339
5007554,MS,Santa Rita do Pardo,SANTA RITA DO PARDO,-21.31905363943278,-52.77451056298406
5007695,MS,São Gabriel do Oeste,SAO GABRIEL DO OESTE,-19.169145570300188,-54.48272394338063
5007703,MS,Sete Quedas,SETE QUEDAS,-23.880580057966146,-55.02792317766486
5007802,MS,Selvíria,SELVIRIA,-20.28205558815077,-51.75818756887826
5007901,MS,Sidrolândia,SIDROLANDIA,-21.093871213037133,-54.94211197230106
5007935,MS,Sonora,SONORA,-17.64863993217299,-54.432388839197365
5007950,MS,Tacuru,TACURU,-23.649325435787226,-54.990400958486966
5007976,MS,Taquarussu,TAQUARUSSU,-22.667825946304987,-53.43106086999442
5008008,MS,Terenos,TERENOS,-20.44739903234661,-55.024091775628605
5008305,MS,Três Lagoas,TRES LAGOAS,-20.4388630487985,-52.21122352996889
5008404,MS,Vicentina,VICENTINA,-22.46721823337793,-54.42487166661344
5100102,MT,Acorizal,ACORIZAL,-15.177269347572583,-56.31803576052536
5100201,MT,Água Boa,AGUA BOA,-13.97756426660664,-52.50025307405098
5100250,MT,Alta Floresta,ALTA FLORESTA,-10.055804544827474,-56.367708501513235
5100300,MT,Alto Araguaia,ALTO ARAGUAIA,-17.449504075864294,-53.466996807690414
5100359,MT,Alto Boa Vista,ALTO BOA VISTA,-11.81150234386975,-51.75022344389764
5100409,MT,Alto Garças,ALTO GARCAS,-16.88824162423143,-53.58093915751441
5100508,MT,Alto Paraguai,ALTO PARAGUAI,-14.759797375337007,-56.66124171186418
5100607,MT,Alto Taquari,ALTO TAQUARI,-17.827206230304515,-53.29657364265146
5100805,MT,Apiacás,APIACAS,-8.758635833004789,-57.82599821155515
5101001,MT,Araguaiana,ARAGUAIANA,-15.130288195114858,-51.806705196273526
5101209,MT,Araguainha,ARAGUAINHA,-16.750515378368295,-53.121275382521524
5101258,MT,Araputanga,ARAPUTANGA,-15.253016269089674,-58.459102658256214
5101308,MT,Arenápolis,ARENAPOLIS,-14.507091018513217,-56.85934161098208
5101407,MT,Aripuanã,ARIPUANA,-10.179663940790089,-59.8563076898514
5101605,MT,Barão de Melgaço,BARAO DE MELGACO,-16.810379188441352,-56.029521444646164
5101704,MT,Barra do Bugres,BARRA DO BUGRES,-15.06775988308775,-57.55957219083871
5101803,MT,Barra do Garças,BARRA DO GARCAS,-15.363055206520144,-52.44274439676172
5101852,MT,Bom Jesus do Araguaia,BOM JESUS DO ARAGUAIA,-12.21780897655193,-51.73947800015277
5101902,MT,Brasnorte,BRASNORTE,-12.423103820486336,-57.99883674407362
5102504,MT,Cáceres,CACERES,-16.53740168992541,-57.833608038241536
5102603,MT,Campinápolis,CAMPINAPOLIS,-14.37460804159117,-53.128380900788336
5102637,MT,Campo Novo do Parecis,CAMPO NOVO DO PARECIS,-13.688299606690732,-57.93095334755333
5102678,MT,Campo Verde,CAMPO VERDE,-15.34478532209297,-54.9580860296449
5102686,MT,Campos de Júlio,CAMPOS DE JULIO,-13.579846016688668,-59.193054405387464
5102694,MT,Canabrava do Norte,CANABRAVA DO NORTE,-11.201583086620243,-51.82363386870565
5102702,MT,Canarana,CANARANA,-13.329839414126948,-52.39891540579736
5102793,MT,Carlinda,CARLINDA,-10.106383085430384,-55.83415924215423
5102850,MT,Castanheira,CASTANHEIRA,-10.940726038839804,-58.60279723635337
5103007,MT,Chapada dos Guimarães,CHAPADA DOS GUIMARAES,-15.121009013577217,-55.552146450246966
5103056,MT,Cláudia,CLAUDIA,-11.448154666368005,-55.04769829710474
5103106,MT,Cocalinho,COCALINHO,-13.869823006183623,-51.148446233171285
5103205,MT,Colíder,COLIDER,-10.6309848711265,-55.468584081110855
5103254,MT,Colniza,COLNIZA,-9.292440664844468,-60.304193811465105
5103304,MT,Comodoro,COMODORO,-13.193665223025638,-59.75136486495118
5103353,MT,Confresa,CONFRESA,-10.404166625127793,-51.69857253382337
5103361,MT,Conquista D'Oeste,CONQUISTA DOESTE,-14.63468202270547,-59.33223622057125
5103379,MT,Cotriguaçu,COTRIGUACU,-9.537854004730036,-58.67515455546999
5103403,MT,Cuiabá,CUIABA,-15.592792334833979,-55.818231789484834
5103437,MT,Curvelândia,CURVELANDIA,-15.617112751350737,-57.876449371599165
5103452,MT,Denise,DENISE,-14.7300760951386,-56.961616140042295
5103502,MT,Diamantino,DIAMANTINO,-14.095738292053076,-56.80456869917514
5103601,MT,Dom Aquino,DOM AQUINO,-15.656315394145839,-54.776527994316126
5103700,MT,Feliz Natal,FELIZ NATAL,-11.932901236688853,-54.184803860074716
5103809,MT,Figueirópolis D'Oeste,FIGUEIROPOLIS DOESTE,-15.52738636857795,-58.70257463350433
5103858,MT,Gaúcha do Norte,GAUCHA DO NORTE,-12.99596158334636,-53.45617697189664
5103908,MT,General Carneiro,GENERAL CARNEIRO,-15.520137717056231,-53.3428014631667
5103957,MT,Glória D'Oeste,GLORIA DOESTE,-15.839196549509085,-58.3252925683448
5104104,MT,Guarantã do Norte,GUARANTA DO NORTE,-9.776268561549227,-54.62110531757522
5104203,MT,Guiratinga,GUIRATINGA,-16.384746775395072,-53.59007555376723
5104500,MT,Indiavaí,INDIAVAI,-15.33520190613449,-58.597591976519595
5104526,MT,Ipiranga do Norte,IPIRANGA DO NORTE,-12.017026205902932,-56.0586592097356
5104542,MT,Itanhangá,ITANHANGA,-12.140392183055127,-56.75487811207116
5104559,MT,Itaúba,ITAUBA,-11.110991787676403,-55.58981127238791
5104609,MT,Itiquira,ITIQUIRA,-17.333887811898983,-54.59732059468415
5104807,MT,Jaciara,JACIARA,-15.975734998443775,-55.19194931868269
5104906,MT,Jangada,JANGADA,-15.337843480699268,-56.57273993721618
5105002,MT,Jauru,JAURU,-15.304794784455336,-58.86566571816706
5105101,MT,Juara,JUARA,-11.023732242886991,-57.618402921395486
5105150,MT,Juína,JUINA,-11.532094690729481,-59.32449524903403
5105176,MT,Juruena,JURUENA,-10.397452403025536,-58.62482560845842
5105200,MT,Juscimeira,JUSCIMEIRA,-16.182878614878504,-54.90422490559103
5105234,MT,Lambari D'Oeste,LAMBARI DOESTE,-15.377071910877014,-57.77917941232625
5105259,MT,Lucas do Rio Verde,LUCAS DO RIO VERDE,-13.037262687808218,-56.167455254634426
5105309,MT,Luciara,LUCIARA,-11.014675149775984,-50.945799462612776
5105507,MT,Vila Bela da Santíssima Trindade,VILA BELA DA SANTISSIMA TRINDADE,-15.190622406435098,-59.9908315945846
5105580,MT,Marcelândia,MARCELANDIA,-10.886264116885972,-54.05341565755496
5105606,MT,Matupá,MATUPA,-10.0139757822451,-54.356874718802345
5105622,MT,Mirassol d'Oeste,MIRASSOL DOESTE,-15.6541562057469,-58.054959408059986
5105903,MT,Nobres,NOBRES,-14.376970632427932,-55.812479008800985
5106000,MT,Nortelândia,NORTELANDIA,-14.347737218305857,-56.72249293552083
5106109,MT,Nossa Senhora do Livramento,NOSSA SENHORA DO LIVRAMENTO,-15.839004810794506,-56.48403982665103
5106158,MT,Nova Bandeirantes,NOVA BANDEIRANTES,-9.768441106525142,-58.07694127222991
5106174,MT,Nova Nazaré,NOVA NAZARE,-14.156237629110615,-51.88994973042284
5106182,MT,Nova Lacerda,NOVA LACERDA,-14.299833489461163,-59.77145731681718
5106190,MT,Nova Santa Helena,NOVA SANTA HELENA,-10.918919875679451,-54.906669158920295
5106208,MT,Nova Brasilândia,NOVA BRASILANDIA,-14.784476976479695,-55.050812904581555
5106216,MT,Nova Canaã do Norte,NOVA CANAA DO NORTE,-10.700279070473442,-56.041727904762844
5106224,MT,Nova Mutum,NOVA MUTUM,-13.629599069631468,-56.10605426444597
5106232,MT,Nova Olímpia,NOVA OLIMPIA,-14.804433282139152,-57.42145129387181
5106240,MT,Nova Ubiratã,NOVA UBIRATA,-12.996426380194603,-54.75951988518556
5106257,MT,Nova Xavantina,NOVA XAVANTINA,-14.596957840422574,-52.40681765325806
5106265,MT,Novo Mundo,NOVO MUNDO,-9.752155069295188,-55.40368078479709
5106273,MT,Novo Horizonte do Norte,NOVO HORIZONTE DO NORTE,-11.383601539861425,-57.303518688395435
5106281,MT,Novo São Joaquim,NOVO SAO JOAQUIM,-15.078102405600369,-53.25848056637156
5106299,MT,Paranaíta,PARANAITA,-9.593574365676965,-56.68258880238323
5106307,MT,Paranatinga,PARANATINGA,-13.67765408691939,-54.10899016439387
5106315,MT,Novo Santo Antônio,NOVO SANTO ANTONIO,-12.313386364338799,-50.88794647729436
5106372,MT,Pedra Preta,PEDRA PRETA,-16.79517259094417,-54.24920776352049
5106422,MT,Peixoto de Azevedo,PEIXOTO DE AZEVEDO,-10.149515070847858,-53.59394723960424
5106455,MT,Planalto da Serra,PLANALTO DA SERRA,-14.588782370132058,-54.673967535841776
5106505,MT,Poconé,POCONE,-16.782844143165057,-56.944702804473266
5106653,MT,Pontal do Araguaia,PONTAL DO ARAGUAIA,-15.931955953502401,-52.721399442466875
5106703,MT,Ponte Branca,PONTE BRANCA,-16.658949981055297,-52.93657485182777
5106752,MT,Pontes e Lacerda,PONTES E LACERDA,-15.51682264198064,-59.45774229708403
5106778,MT,Porto Alegre do Norte,PORTO ALEGRE DO NORTE,-10.826170934798755,-51.7135786945703
5106802,MT,Porto dos Gaúchos,PORTO DOS GAUCHOS,-11.734958209352538,-56.74569835674651
5106828,MT,Porto Esperidião,PORTO ESPERIDIAO,-15.956674126288634,-58.98236115628336
5106851,MT,Porto Estrela,PORTO ESTRELA,-15.521176377296214,-57.215504564492285
5107008,MT,Poxoréu,POXOREU,-15.851006113067339,-54.18601876807254
5107040,MT,Primavera do Leste,PRIMAVERA DO LESTE,-15.096682749044659,-54.219954354800905
5107065,MT,Querência,QUERENCIA,-12.158719561095818,-52.74343692079057
5107107,MT,São José dos Quatro Marcos,SAO JOSE DOS QUATRO MARCOS,-15.56656354849387,-58.2971145439871
5107156,MT,Reserva do Cabaçal,RESERVA DO CABACAL,-14.928428814345672,-58.45777987568237
5107180,MT,Ribeirão Cascalheira,RIBEIRAO CASCALHEIRA,-12.874753877471075,-51.5683310079593
5107198,MT,Ribeirãozinho,RIBEIRAOZINHO,-16.494009996534455,-52.759776383960926
5107206,MT,Rio Branco,RIO BRANCO,-15.272967111852594,-58.14977248590829
5107248,MT,Santa Carmem,SANTA CARMEM,-11.934663393165184,-54.89969589140083
5107263,MT,Santo Afonso,SANTO AFONSO,-14.450329247820342,-57.346724915731876
5107297,MT,São José do Povo,SAO JOSE DO POVO,-16.470955741019946,-54.2680822837536
5107305,MT,São José do Rio Claro,SAO JOSE DO RIO CLARO,-13.551233869020868,-56.808187831184796
5107354,MT,São José do Xingu,SAO JOSE DO XINGU,-10.696453126354225,-52.616918522852416
5107404,MT,São Pedro da Cipa,SAO PEDRO DA CIPA,-15.954073496537024,-54.740304341486855
5107578,MT,Rondolândia,RONDOLANDIA,-10.463059747958134,-61.00996585622148
5107602,MT,Rondonópolis,RONDONOPOLIS,-16.567485136812905,-54.68479349791714
5107701,MT,Rosário Oeste,ROSARIO OESTE,-14.764343289160628,-55.93658648991307
5107743,MT,Santa Cruz do Xingu,SANTA CRUZ DO XINGU,-10.06449901683853,-52.54146298828312
5107750,MT,Salto do Céu,SALTO DO CEU,-15.0508597091161,-58.0508555108086
5107768,MT,Santa Rita do Trivelato,SANTA RITA DO TRIVELATO,-13.833035160933738,-55.29409408490522
5107776,MT,Santa Terezinha,SANTA TEREZINHA,-10.332638069595397,-50.79231388648663
5107792,MT,Santo Antônio do Leste,SANTO ANTONIO DO LESTE,-14.805150075423471,-53.66992725887658
5107800,MT,Santo Antônio de Leverger,SANTO ANTONIO DE LEVERGER,-16.53582773104947,-55.44714104551899
5107859,MT,São Félix do Araguaia,SAO FELIX DO ARAGUAIA,-11.454590421281646,-51.9695994911796
5107875,MT,Sapezal,SAPEZAL,-13.154436366942088,-58.65354990915196
5107883,MT,Serra Nova Dourada,SERRA NOVA DOURADA,-12.02300702547631,-51.36209771177944
5107909,MT,Sinop,SINOP,-11.710854122284479,-55.50151903934644
5107925,MT,Sorriso,SORRISO,-12.737310038456327,-55.68137548387752
5107941,MT,Tabaporã,TABAPORA,-11.214129480683173,-56.49644202641265
5107958,MT,Tangará da Serra,TANGARA DA SERRA,-14.4306181766076,-58.29147784033381
5108006,MT,Tapurah,TAPURAH,-12.568008595477501,-56.53176427010624
5108055,MT,Terra Nova do Norte,TERRA NOVA DO NORTE,-10.512562326089382,-54.98406200270674
5108105,MT,Tesouro,TESOURO,-15.90664717257909,-53.456380341811474
5108204,MT,Torixoréu,TORIXOREU,-16.29473132281462,-52.88992899301273
5108303,MT,União do Sul,UNIAO DO SUL,-11.527675996741715,-54.316447283139205
5108352,MT,Vale de São Domingos,VALE DE SAO DOMINGOS,-14.966106185322994,-58.9631074029744
5108402,MT,Várzea Grande,VARZEA GRANDE,-15.562478504735768,-56.2427510740819
5108501,MT,Vera,VERA,-12.441859392847384,-55.342633079309195
5108600,MT,Vila Rica,VILA RICA,-9.980647159664201,-51.40634922635037
5108808,MT,Nova Guarita,NOVA GUARITA,-10.29386314539589,-55.338178278528396
5108857,MT,Nova Marilândia,NOVA MARILANDIA,-14.290429739980553,-57.2574437429808
5108907,MT,Nova Maringá,NOVA MARINGA,-12.783863064985145,-57.22027425157545
5108956,MT,Nova Monte Verde,NOVA MONTE VERDE,-9.970185723056712,-57.2456562218117
5200050,GO,Abadia de Goiás,ABADIA DE GOIAS,-16.7855715236518,-49.45209790390813
5200100,GO,Abadiânia,ABADIANIA,-16.18654607643886,-48.71349393606751
5200134,GO,Acreúna,ACREUNA,-17.452328122134418,-50.32603315344223
5200159,GO,Adelândia,ADELANDIA,-16.369115110651737,-50.18463547194525
5200175,GO,Água Fria de Goiás,AGUA FRIA DE GOIAS,-14.906503709118683,-47.79514212939498
5200209,GO,Água Limpa,AGUA LIMPA,-18.079849812114446,-48.79110686221168
5200258,GO,Águas Lindas de Goiás,AGUAS LINDAS DE GOIAS,-15.755753697936003,-48.28572972887751
5200308,GO,Alexânia,ALEXANIA,-16.08916180782679,-48.48185700540421
5200506,GO,Aloândia,ALOANDIA,-17.69382134474851,-49.4654531707067
5200555,GO,Alto Horizonte,ALTO HORIZONTE,-14.171078984396539,-49.4288829761019
5200605,GO,Alto Paraíso de Goiás,ALTO PARAISO DE GOIAS,-14.183031946760163,-47.535133146802075
5200803,GO,Alvorada do Norte,ALVORADA DO NORTE,-14.567164952584903,-46.63253597832309
5200829,GO,Amaralina,AMARALINA,-13.842360839833047,-49.61542454941395
5200852,GO,Americano do Brasil,AMERICANO DO BRASIL,-16.261010810432804,-50.00008388444846
